cuenta_id,ci,nombre,apellido,numero_cuenta,banco_id,saldo_usd
46402,8838856202,LUCIA JORGE,PEREZ,7247396861933240,10,406341.9701
46403,7833075980,CARLOS SOFIA LUIS,QUISPE MAMANI,4374070503191910,10,1478.368
46404,8463520924,JUAN JOSE,CLAROS FLORES,6563689858426060,5,196746.3258
46405,1364649215,LUCIA LUIS JUAN,LOPEZ,1017716380073860,5,3744.9971
46406,1205674152,LUIS,VARGAS,3480154165281770,5,204725.1797
46407,7707214672,SOFIA ELENA LUIS,VARGAS,7939361916728680,11,361604.6366
46408,8040455429,JOSE,VARGAS,7170674815253460,4,279122.8931
46409,8898077397,ELENA,QUISPE,9093048798894280,2,394972.8735
46410,9351514328,JOSE,PEREZ QUISPE,185716949762538,9,129830.2126
46411,2223060789,JUAN,MAMANI,6774791383055790,6,142979.7653
46412,8233098907,RICARDO,FLORES,1853046748662310,1,275535.5045
46413,5414815949,ELENA JUAN,RODRIGUEZ LOPEZ,2740097783412020,7,451644.4418
46414,4893303687,ELENA LUIS LUIS,PEREZ,1928532532901350,13,4011.0831
46415,7344247511,ELENA MARIA CARLOS,QUISPE,2832947637657360,8,409139.5194
46416,1021084121,RICARDO MARIA CARLOS,CHOQUE,2587319764552510,5,310644.7641
46417,1982423261,JUAN MARIA ANA,CLAROS,8880852882971900,5,14491.105
46418,9844531760,JORGE,RODRIGUEZ,3213562354057760,4,238118.9374
46419,3666450669,ELENA,VARGAS,9774876570640170,5,1370.2223
46420,5861896674,JUAN,FLORES CLAROS,6692905601302540,11,37384.89
46421,6038758213,ELENA DIEGO,CLAROS,747362188056287,7,467035.8628
46422,4120979021,SOFIA,CLAROS,61100505501638,12,496266.4019
46423,3304956986,CARLOS ELENA CARLOS,MENDOZA,8364256640230860,7,430306.2716
46424,7019192653,JORGE,LOPEZ,6909633944837100,9,314519.77
46425,9692491340,SOFIA,FLORES MENDOZA,1385884628354220,2,751.1474
46426,9527881539,JUAN,LOPEZ PEREZ,2954052436099140,9,291118.5631
46427,3507154534,MARIA,VARGAS,534267020023419,1,459857.4559
46428,3858688175,JOSE,QUISPE RODRIGUEZ,5726282114679360,9,373796.027
46429,9671757041,SOFIA JOSE,LOPEZ,3999889397745440,13,415092.2223
46430,8405115653,ANA LUIS,CLAROS,4706682164008050,14,119045.1
46431,2196279926,SOFIA,FLORES,7836770572376200,14,230524.2404
46432,4849083930,MARIA,LOPEZ,1364535133693760,12,132767.8542
46433,5313107070,RICARDO DIEGO,RODRIGUEZ,6922226067686520,10,228972.8742
46434,2257731202,LUIS,GARCIA LOPEZ,8665743348757430,2,168422.7751
46435,3100445171,JUAN SOFIA MARIA,FLORES,6966493505962850,7,408658.1636
46436,9558912998,LUIS,MENDOZA QUISPE,5192779283792030,1,198706.5214
46437,834013102,MARIA LUCIA ANA,QUISPE MARTINEZ,8675046102840110,2,105819.0538
46438,2445934961,JORGE,GARCIA VARGAS,3983334936670950,3,482284.2825
46439,1992371360,LUCIA JUAN,VARGAS RODRIGUEZ,5531383801739050,6,29076.1653
46440,9622011993,SOFIA,FLORES PEREZ,6402166761439970,10,225706.4385
46441,2383492436,MARIA JOSE JORGE,MENDOZA,6160046629528170,9,35437.6636
46442,4807992856,RICARDO LUCIA,RODRIGUEZ VARGAS,4933301700003600,10,444.227
46443,4114991353,SOFIA CARLOS,CLAROS,7824959044122170,11,488689.5816
46444,3435673848,SOFIA DIEGO,FLORES QUISPE,8820962473531020,11,246367.22
46445,2499679875,RICARDO JUAN JOSE,QUISPE MENDOZA,7152712358261910,12,357639.4182
46446,7540957547,LUCIA ANA LUIS,MENDOZA,8497035678314200,12,3127.9369
46447,2575525084,JOSE LUIS JOSE,PEREZ,8796929849720830,1,428275.4906
46448,1266280490,CARLOS RICARDO JUAN,VARGAS MAMANI,7126590425690190,4,3767.6562
46449,5123940666,JORGE,MENDOZA,328038220339099,14,426283.964
46450,2990627658,MARIA,MENDOZA,3551316292251550,2,209775.9722
46451,457666202,CARLOS LUCIA,QUISPE FLORES,3132912486805210,14,50839.8836
46452,958849556,LUCIA,LOPEZ,2466351026086610,10,11113.4531
46453,8019473968,LUCIA ELENA,QUISPE FLORES,4700732798292550,7,268432.8027
46454,5479190443,JOSE,RODRIGUEZ,9657655171009900,5,87478.8701
46455,8663850116,LUIS,GARCIA LOPEZ,4052610721542590,13,258958.6969
46456,39293222,JUAN MARIA,QUISPE,1535860729885980,11,178783.9624
46457,4334983007,CARLOS,PEREZ MENDOZA,9595599073565410,14,366876.1806
46458,6711608392,JUAN LUIS,CLAROS,9402476999579530,6,340540.4868
46459,9044665034,JOSE SOFIA JUAN,PEREZ GARCIA,1724988444382370,9,107923.4427
46460,9979198330,JOSE JORGE LUIS,GARCIA,8744976893081290,12,400139.4146
46461,7854127099,CARLOS,FLORES GARCIA,2538479437975630,7,218694.7532
46462,7300386842,MARIA,FLORES,3381532255386890,14,37081.8766
46463,2012301043,SOFIA ELENA,FLORES,7546488563086350,7,347461.0831
46464,1534905175,CARLOS,CHOQUE MARTINEZ,9067082961292860,5,492500.8663
46465,8996013144,JORGE ELENA,GARCIA RODRIGUEZ,9115534669426890,12,477105.7958
46466,966783298,MARIA ELENA,PEREZ,5962870973391540,13,2048.9116
46467,4138294598,JUAN JUAN,VARGAS CLAROS,6490090294257480,5,6693.9297
46468,6275332556,CARLOS,MENDOZA PEREZ,7319884450832530,2,489166.7076
46469,1462165369,JOSE ELENA SOFIA,QUISPE RODRIGUEZ,8269236207335080,14,129151.4431
46470,9499516997,JUAN LUCIA,RODRIGUEZ GARCIA,1976046510958190,10,236463.6862
46471,7984792804,RICARDO LUIS RICARDO,CLAROS RODRIGUEZ,600736160393671,4,101601.4196
46472,2403247669,JOSE,PEREZ RODRIGUEZ,8968638622014020,3,157664.9035
46473,3917634333,DIEGO JOSE JUAN,RODRIGUEZ QUISPE,213079594393050,8,353930.4437
46474,5811204227,CARLOS RICARDO,LOPEZ,2024517487560450,2,372624.6401
46475,8540964661,DIEGO ANA JUAN,CLAROS,4054344139757910,2,77140.1466
46476,704816883,CARLOS LUCIA,CHOQUE,7691070355043780,11,459791.0791
46477,7609364722,JUAN JUAN DIEGO,RODRIGUEZ MENDOZA,9503287130655190,7,352796.4273
46478,8983437654,DIEGO,MENDOZA,1626834522345680,5,399398.7845
46479,4684083991,MARIA ELENA SOFIA,GARCIA,2085347329658640,1,1934.5457
46480,8958161929,JORGE JUAN SOFIA,FLORES,9568427571545240,12,450235.3612
46481,3348591667,JOSE JOSE JUAN,LOPEZ,4826748794356870,8,236842.8673
46482,8397553540,LUCIA CARLOS JUAN,MENDOZA,8749125056845960,12,56413.1983
46483,5124853150,JUAN,FLORES QUISPE,208373248359624,14,490031.9617
46484,9598032515,MARIA,GARCIA,4050231576836150,3,2770.2314
46485,7179730894,ELENA JORGE,MENDOZA,9330596638991340,10,165243.4022
46486,1060738231,LUIS JUAN ELENA,QUISPE QUISPE,9911518445987330,10,139495.1417
46487,1889350150,ELENA JUAN,MENDOZA VARGAS,9222325928267370,14,268605.2858
46488,3323924675,DIEGO,LOPEZ,1856578154791240,4,306837.1668
46489,5008978453,ANA ELENA ELENA,MENDOZA,2910940083894350,1,484292.06
46490,7714933491,CARLOS,QUISPE,578024945277341,7,360757.75
46491,4368648856,ELENA DIEGO,MENDOZA MENDOZA,7453306815665790,10,274161.0043
46492,4247010593,LUIS JUAN LUIS,VARGAS QUISPE,4785241516627570,5,495718.2382
46493,9933808021,ANA RICARDO JUAN,CLAROS LOPEZ,9150422640772090,8,6786.6479
46494,3914462831,JUAN LUIS LUIS,MAMANI MENDOZA,1519248665772830,2,9493.5819
46495,7427561962,JOSE,FLORES LOPEZ,1475672255100490,13,286320.6187
46496,6589712445,LUIS JOSE,RODRIGUEZ GARCIA,313621581483641,10,61192.7607
46497,3714664875,JORGE DIEGO SOFIA,QUISPE,1998722785843610,9,269351.7382
46498,3667203937,DIEGO,VARGAS RODRIGUEZ,3697118534558030,6,1907.9484
46499,5756681927,RICARDO,RODRIGUEZ,165146382754043,14,34757.147
46500,2146653175,MARIA ELENA,RODRIGUEZ,321177559917057,2,8728.7953
46501,8730335724,JORGE SOFIA JORGE,PEREZ FLORES,3175454951158940,12,55279.7615
46502,8080326796,LUCIA ANA,VARGAS,5513242624000600,10,166693.8986
46503,8241088918,JUAN LUCIA,VARGAS,6063349123863200,12,234966.8925
46504,8004156662,LUIS,MENDOZA,1961189464214120,5,9495.5911
46505,1920585310,DIEGO JOSE ELENA,MENDOZA GARCIA,3924357952829340,14,437183.1715
46506,1370203145,LUCIA,RODRIGUEZ,7692718749288460,6,18786.5268
46507,3851386747,ELENA JUAN LUIS,MENDOZA,7697082794766550,5,207761.5501
46508,758376700,MARIA JORGE,MAMANI RODRIGUEZ,5359451480816550,8,268702.6619
46509,3872466600,RICARDO DIEGO MARIA,RODRIGUEZ,6675497470726660,11,317383.1988
46510,8667814784,LUCIA RICARDO JORGE,GARCIA,6470266114655430,6,11000.2207
46511,3861922166,JOSE,CLAROS,3091782530043170,8,199150.1692
46512,7705909804,LUIS RICARDO,RODRIGUEZ,2719133590748230,3,391054.9124
46513,9554813192,LUCIA LUIS,GARCIA GARCIA,8735418023858260,4,207385.9617
46514,390436296,DIEGO JUAN ANA,PEREZ VARGAS,7277566880955200,13,95.064
46515,6573807770,JUAN JORGE JOSE,FLORES,9660090383650600,8,282201.0891
46516,3331136753,DIEGO SOFIA,MENDOZA RODRIGUEZ,9605227387955210,3,117637.77
46517,8575169486,CARLOS CARLOS ANA,FLORES PEREZ,7009907015809780,14,15253.8484
46518,639801937,MARIA,GARCIA,5450117721714370,7,48915.2226
46519,2309120704,DIEGO ANA ANA,FLORES,3513200202068590,10,193486.2551
46520,468009102,DIEGO,PEREZ,3908366723139830,6,445825.1831
46521,3718376412,ANA,LOPEZ QUISPE,1650374867767610,3,267378.8518
46522,6336607287,JOSE,MENDOZA,7025348797798060,8,93409.2732
46523,5433067485,MARIA,QUISPE MENDOZA,8214436954914550,13,325002.2904
46524,6216545337,ANA ANA,VARGAS,4543102010362330,3,492412.0062
46525,5204774353,RICARDO ELENA,RODRIGUEZ,2106877518348740,14,308877.8231
46526,9056683237,ELENA,MENDOZA,6917946390785410,5,5988.4501
46527,8636064598,RICARDO JUAN RICARDO,FLORES VARGAS,4569640983451980,13,451290.0718
46528,3558104402,SOFIA,QUISPE,8360188917739880,7,357489.972
46529,6620967890,JOSE RICARDO RICARDO,MENDOZA,4842297048039250,5,207757.0348
46530,2815069921,SOFIA JOSE,QUISPE,8544234848276760,5,465523.2015
46531,8860514734,JOSE ANA,VARGAS CLAROS,9873844119450340,10,329576.6466
46532,4100091213,SOFIA JOSE,LOPEZ QUISPE,2202338254957380,3,191296.6897
46533,6982072373,JORGE ANA LUIS,RODRIGUEZ FLORES,5960111333761720,9,109479.3531
46534,5107464317,MARIA,GARCIA,9427334119724240,9,164344.2871
46535,776655736,MARIA,RODRIGUEZ CHOQUE,473873783557288,11,402010.1903
46536,7341497509,CARLOS,FLORES,502794243040098,4,490755.7298
46537,707238167,MARIA,PEREZ,3811703531989370,9,240503.2303
46538,2596547055,MARIA DIEGO LUCIA,RODRIGUEZ,5184486544074110,13,492862.7702
46539,222385785,ELENA SOFIA,RODRIGUEZ PEREZ,1110667069766250,11,218982.9359
46540,2001740191,MARIA JORGE,VARGAS,6684033748196930,5,192.0478
46541,2686750741,MARIA,VARGAS,637209150262739,3,447055.8664
46542,9785367557,MARIA JOSE CARLOS,RODRIGUEZ,6958338077319670,12,151367.9884
46543,6804719898,ELENA ANA SOFIA,CLAROS CLAROS,8379703319886630,2,9449.2789
46544,7786329345,LUCIA LUCIA JOSE,CLAROS,4373643292960820,10,475786.7
46545,4614706276,LUCIA MARIA LUIS,CLAROS PEREZ,5748181667297600,1,244562.7194
46546,8265151758,JOSE SOFIA,QUISPE,9130477638099440,8,36322.5306
46547,4548575875,JORGE JUAN RICARDO,CLAROS QUISPE,8439696381523440,8,70210.7919
46548,6139737968,SOFIA,QUISPE CLAROS,5262708465712540,3,430495.0862
46549,8800935660,ANA JOSE,LOPEZ,7463282127673590,8,304041.7594
46550,7671608467,JUAN CARLOS,LOPEZ,8546449552864810,4,347773.9715
46551,1780969485,CARLOS SOFIA JUAN,FLORES,4639133074117240,4,284854.3852
46552,3892665505,JUAN,PEREZ VARGAS,8288021755216370,10,314.82
46553,7076794972,CARLOS ELENA,MENDOZA PEREZ,3084675775641120,3,185413.0289
46554,1441391576,DIEGO LUIS,FLORES,9894900801724200,14,39077.4645
46555,5106394388,JUAN SOFIA,GARCIA,7880830210421920,14,436303.1544
46556,7623914882,JUAN DIEGO,PEREZ CLAROS,442516852652204,13,134642.2494
46557,4866804479,ANA SOFIA JOSE,MAMANI,2456708223918600,8,320121.3892
46558,343548301,JORGE DIEGO,PEREZ,4679826660448700,7,68023.7039
46559,14207222,RICARDO RICARDO,MAMANI RODRIGUEZ,781496263392603,8,297931.4432
46560,4118842905,DIEGO JORGE DIEGO,MAMANI QUISPE,275077126026614,3,241655.0876
46561,809037188,SOFIA SOFIA DIEGO,CHOQUE,4820124690986820,1,22603.7188
46562,129496292,LUIS JORGE,FLORES PEREZ,7305462070507750,11,179527.7981
46563,2646482770,LUCIA,MAMANI,7225822464951780,5,73952.0354
46564,185961088,LUCIA,MAMANI,1958124794338050,5,475794.8013
46565,1791186876,LUIS LUIS,PEREZ MARTINEZ,6834711597180820,2,67953.6739
46566,4639118891,SOFIA RICARDO CARLOS,LOPEZ,3897383671420320,8,86593.3784
46567,5304455498,JUAN,PEREZ GARCIA,4567033457389840,11,493298.7327
46568,173086611,SOFIA,VARGAS PEREZ,6657652591074010,1,356522.3816
46569,5132183953,JORGE,QUISPE FLORES,5083190584107600,3,104657.5255
46570,4689686372,LUIS RICARDO,MENDOZA,4718524074049450,13,119272.6877
46571,5127270110,LUCIA RICARDO MARIA,CLAROS,7607562686844840,14,106026.1188
46572,549380655,MARIA DIEGO LUIS,GARCIA,5779760268121070,13,239812.2366
46573,1595254759,CARLOS,LOPEZ MARTINEZ,6078267167064270,9,410642.2268
46574,5268574162,RICARDO ELENA,GARCIA,8987522320298970,3,493465.9126
46575,1877768365,ANA DIEGO JOSE,VARGAS,493283272144993,12,6845.241
46576,4131941705,JORGE,VARGAS,3475261040310930,14,103691.0565
46577,866959225,SOFIA SOFIA,CHOQUE VARGAS,7637596232615810,8,282430.3805
46578,2489009242,ELENA DIEGO,QUISPE,729347035627468,7,491241.0369
46579,5704091322,JUAN MARIA,FLORES GARCIA,422460952175932,10,268720.4376
46580,6625387246,MARIA JUAN,PEREZ RODRIGUEZ,9443050062222360,10,12278.1261
46581,7224729450,ANA ANA SOFIA,VARGAS,9672431526008340,14,91835.8
46582,7426286154,CARLOS MARIA LUCIA,GARCIA,3832567176775300,13,292014.9581
46583,2367064800,CARLOS,QUISPE,6887567676784660,3,134069.1025
46584,172176128,JOSE RICARDO ANA,PEREZ,5595964325018090,7,212028.1297
46585,9511168388,LUCIA,VARGAS GARCIA,1237779262182790,3,315252.2865
46586,2156007849,ANA JOSE SOFIA,GARCIA GARCIA,6617579808982820,1,300106.5277
46587,5083605840,JOSE,GARCIA MAMANI,4498965644168610,1,278208.4327
46588,7697233539,LUIS JUAN DIEGO,QUISPE PEREZ,5021150971478240,14,119816.1644
46589,2387501551,JORGE LUIS,MENDOZA RODRIGUEZ,5068227896694320,13,102285.4356
46590,2131177135,MARIA CARLOS,GARCIA,8304384733812870,1,430685.6993
46591,5784284971,JUAN,CLAROS,6493849210373640,8,8057.4502
46592,4097446945,DIEGO,LOPEZ,9193905476743770,7,373871.2076
46593,2441056632,JUAN,VARGAS,8896657002166460,13,229196.5673
46594,6003089839,CARLOS JUAN JUAN,CLAROS,2692358623898980,13,347817.6106
46595,8078002901,JORGE RICARDO,VARGAS,8154900529967690,9,478109.9948
46596,5826394395,MARIA,PEREZ,6498333829789140,4,58959.3828
46597,5678874795,DIEGO,RODRIGUEZ,7213926213811990,11,103911.7819
46598,2363394989,LUIS JORGE MARIA,MENDOZA,3571036029153330,3,387011.8139
46599,1353054498,RICARDO,MARTINEZ,2218722310525220,4,377209.5586
46600,7229176178,SOFIA RICARDO JORGE,MAMANI MAMANI,9270648917340070,14,369023.414
46601,8809389218,RICARDO ANA JUAN,QUISPE FLORES,5169611219117700,11,86657.3907
46602,683281413,JORGE SOFIA,MARTINEZ,5399560133772530,13,7555.7693
46603,4019870975,RICARDO MARIA JORGE,MENDOZA,8293827450774380,10,58016.6356
46604,7420101272,RICARDO JOSE RICARDO,VARGAS MAMANI,797027930282575,7,389618.2108
46605,7057914752,LUIS CARLOS MARIA,VARGAS RODRIGUEZ,429705320894057,14,229062.8594
46606,5242175351,LUIS,VARGAS MAMANI,9134003777474720,1,431656.8415
46607,183588202,RICARDO JORGE,FLORES VARGAS,4998366042037590,1,452484.0584
46608,1825552910,JORGE,GARCIA FLORES,3154029390872300,3,11375.9554
46609,3441791392,SOFIA JUAN MARIA,MENDOZA,8906997368491520,5,318477.7482
46610,5342830520,LUCIA LUIS MARIA,GARCIA FLORES,2548779581123960,6,221376.4847
46611,7439991981,CARLOS,FLORES QUISPE,9405988663121230,6,301863.4212
46612,2438664409,ANA,GARCIA,1054040971298430,7,466038.7422
46613,3326733277,LUCIA,QUISPE FLORES,7638683887690590,13,54815.3772
46614,8005499024,JOSE LUCIA,FLORES,1494263593939080,1,276.3928
46615,6674788908,LUCIA JORGE,LOPEZ FLORES,1094759351909980,10,270260.6981
46616,6565355391,ELENA,MENDOZA,4409005367630520,5,468724.22
46617,5172802512,LUCIA,FLORES VARGAS,7193166770379280,2,265659.4178
46618,9669856358,JORGE LUCIA LUIS,FLORES,2534052977547370,11,343926.9864
46619,1299677395,JOSE,GARCIA,4937252143347000,8,114588.6563
46620,1575878610,SOFIA SOFIA SOFIA,MARTINEZ,9260933429854070,4,266303.1171
46621,8644038273,MARIA,FLORES CLAROS,1745454410847850,2,8190.3562
46622,5054428543,SOFIA CARLOS,VARGAS,1228542442943760,12,130139.2514
46623,5832996944,DIEGO,CLAROS,648545934485565,10,397681.352
46624,3636789990,MARIA SOFIA,GARCIA,4922419644681670,13,379876.0987
46625,9762114047,ANA CARLOS,LOPEZ LOPEZ,809650864834930,9,13466.1828
46626,4015880614,LUCIA SOFIA JOSE,CLAROS FLORES,2449359794730710,7,173221.497
46627,1193127410,SOFIA JORGE,VARGAS,5503020278115860,3,220938.5743
46628,5856314395,SOFIA LUIS,QUISPE,3179528206402490,5,470103.3835
46629,4836337142,JORGE ANA JUAN,FLORES LOPEZ,2134184356158160,12,239827.2318
46630,9812938577,MARIA LUIS JORGE,MENDOZA,4728373135472570,3,276704.3534
46631,6706891048,SOFIA LUIS JOSE,GARCIA,3294710930494120,12,212988.1309
46632,4516244388,CARLOS ANA JORGE,CLAROS MAMANI,693452215221712,4,485838.1639
46633,2287632237,DIEGO SOFIA LUIS,MAMANI CLAROS,3781091420087930,4,95257.6663
46634,1150995155,SOFIA DIEGO JORGE,LOPEZ LOPEZ,7516370290576340,4,83567.4673
46635,2019381872,ELENA,QUISPE PEREZ,1346410763897530,10,78996.9895
46636,7970436146,SOFIA RICARDO ANA,MAMANI,5005164588617780,7,195034.294
46637,8374010546,MARIA,QUISPE,6049168174286200,10,247835.6615
46638,2577995740,CARLOS LUIS CARLOS,MENDOZA CLAROS,7384647814825790,4,377045.776
46639,1368255836,LUIS,MARTINEZ,7307855062344480,2,244516.2524
46640,7313923328,CARLOS DIEGO,MAMANI,8797620919532670,9,1484.2848
46641,118574887,MARIA,RODRIGUEZ,903267502204239,13,236237.1224
46642,8364907518,JORGE LUCIA,LOPEZ GARCIA,4049300931035800,5,83964.6167
46643,5595702521,SOFIA LUCIA,LOPEZ FLORES,9037803159530950,2,105106.9835
46644,887934589,MARIA,VARGAS PEREZ,4641869785086520,11,37755.6007
46645,1797824790,JOSE LUIS,QUISPE FLORES,4189076070712260,13,46309.5805
46646,1557291802,RICARDO JOSE,LOPEZ,6763493092336920,14,85861.9552
46647,1649768592,RICARDO,CHOQUE CHOQUE,9605058933908670,9,319720.2243
46648,5004698615,JOSE,PEREZ CLAROS,3216581248031500,3,270878.743
46649,4133632550,SOFIA,FLORES QUISPE,3896214518968300,11,405360.9001
46650,7370509238,ELENA,FLORES GARCIA,2201139188101740,9,110089.6358
46651,6373122794,MARIA MARIA JORGE,QUISPE RODRIGUEZ,3381609383655720,13,372474.0313
46652,984063260,LUIS RICARDO RICARDO,MARTINEZ RODRIGUEZ,3124314375056890,6,171030.1
46653,2443145269,ELENA,MAMANI VARGAS,1100436888238960,10,304879.1942
46654,4151101375,LUIS,CLAROS,224973507539308,13,8199.9127
46655,4023512923,SOFIA LUIS SOFIA,PEREZ VARGAS,8691238320970920,2,128751.4419
46656,497002270,MARIA RICARDO JORGE,GARCIA GARCIA,4266681553262100,3,47360.3232
46657,392998163,RICARDO,MAMANI,5104399846167690,7,145218.9495
46658,4447114437,ELENA,LOPEZ FLORES,4090295010250490,14,492753.2932
46659,5550866170,ANA ELENA,LOPEZ,3282930847628200,3,197570.9899
46660,4724047534,CARLOS JUAN,CLAROS,378348982065999,9,93827.4307
46661,6434802578,CARLOS CARLOS JORGE,MENDOZA LOPEZ,7934162218033950,10,370405.5403
46662,9825304637,LUCIA,MENDOZA CLAROS,1859902161149530,5,124706.4054
46663,7290935285,CARLOS,QUISPE GARCIA,9249651336281810,4,377553.7541
46664,4829791108,SOFIA LUIS,MENDOZA,684567179536684,4,287283.6035
46665,6175067653,RICARDO,FLORES,7823002356309050,10,102839.1509
46666,2744405102,LUCIA JUAN,RODRIGUEZ CLAROS,8005039941705400,9,325825.5141
46667,6645688137,JUAN,LOPEZ VARGAS,5697001097181930,2,4555.2157
46668,704670148,RICARDO DIEGO,CHOQUE CHOQUE,8216791547651340,1,180958.9514
46669,6797703206,LUCIA LUIS JOSE,RODRIGUEZ LOPEZ,5705887314995450,9,96565.9304
46670,4833464381,CARLOS ELENA ELENA,QUISPE FLORES,7439101645402700,6,66071.7999
46671,1297978089,ELENA JOSE JOSE,QUISPE FLORES,1295689451484960,6,60073.26
46672,8435137079,ANA,LOPEZ VARGAS,8374965785063720,11,410290.2248
46673,4308027931,SOFIA ELENA,VARGAS FLORES,9446250518199210,2,239814.1039
46674,7511383509,JORGE,PEREZ,5093861834509720,5,176842.5772
46675,4173127918,JUAN,LOPEZ,753288815151694,13,44394.3451
46676,8745413346,ANA RICARDO ANA,PEREZ,5710503299821290,14,1423.8806
46677,7155957540,JUAN,PEREZ,2025976050738930,11,169388.2076
46678,3632588075,ELENA JUAN,CLAROS PEREZ,4474098116073600,1,80385.8674
46679,5903631017,SOFIA,FLORES,5699180374240740,4,16299.2064
46680,7066869701,ELENA MARIA,MENDOZA GARCIA,5399878771850690,12,243243.7702
46681,5207595434,DIEGO MARIA,PEREZ,9192386602485490,14,316430.1619
46682,6157467185,JORGE SOFIA SOFIA,MENDOZA,5064144111118250,1,270210.7259
46683,3704396925,ELENA,PEREZ,4186754033078980,4,273058.5222
46684,1855697831,DIEGO JUAN LUCIA,PEREZ PEREZ,184323293584281,10,323149.2364
46685,6936389233,ELENA,FLORES,1392306215880100,10,410044.5285
46686,8320176832,LUIS DIEGO,MAMANI VARGAS,4790930774769320,8,639.393
46687,8331343191,LUCIA JORGE LUCIA,RODRIGUEZ,595972605162933,8,275394.1383
46688,1392741306,JUAN SOFIA,RODRIGUEZ,2674220073348690,5,379172.2154
46689,1314500934,JORGE DIEGO LUIS,LOPEZ,7578853814144960,10,82865.9477
46690,228855453,DIEGO JORGE,VARGAS MARTINEZ,7946740678085630,5,122658.7545
46691,8798012808,ELENA LUIS LUCIA,VARGAS,5439405957252990,13,395178.0907
46692,7947101639,CARLOS,LOPEZ VARGAS,2996889342844960,14,266949.2812
46693,528275149,CARLOS JUAN,QUISPE GARCIA,8159737276867720,2,107087.06
46694,5162663942,LUCIA DIEGO,MENDOZA FLORES,1674842701258820,5,274865.0523
46695,7419159024,MARIA RICARDO JOSE,GARCIA RODRIGUEZ,8153246052489550,1,103681.5456
46696,7580374289,CARLOS DIEGO DIEGO,PEREZ,3999366431210320,12,238325.7782
46697,6490514548,ELENA ANA,LOPEZ,6378769855331390,1,415487.2195
46698,5421934900,LUIS RICARDO,MENDOZA,6218237672397610,12,169.2905
46699,9086542050,SOFIA LUCIA LUIS,CLAROS,2137287872202620,8,276255.6434
46700,67277757,RICARDO,RODRIGUEZ,6255336769087540,11,186137.2681
46701,2657051830,ANA LUIS LUCIA,FLORES,8843256312849330,6,448994.7513
46702,4334437675,SOFIA MARIA,CLAROS MENDOZA,3404816274588480,7,1722.9853
46703,5180717073,DIEGO,RODRIGUEZ,3286980723427150,13,366218.8204
46704,7568209979,JOSE ANA LUCIA,MAMANI,1144921972067580,11,175.423
46705,6411974832,ANA SOFIA,QUISPE,1000359063583300,4,309902.7243
46706,9670680628,ANA JORGE LUCIA,PEREZ RODRIGUEZ,2115533722864990,6,367649.7351
46707,3508020801,SOFIA LUIS,RODRIGUEZ,6130958868384170,6,401707.5546
46708,1467870523,JOSE LUCIA,RODRIGUEZ FLORES,6119285559264620,8,239222.8071
46709,3342503144,ELENA LUCIA,QUISPE,4745174830962870,10,48691.8424
46710,3200628195,CARLOS,GARCIA,6977031931544640,1,441941.8443
46711,3522689519,DIEGO,PEREZ,8181876830042000,14,388540.7545
46712,9856204147,ELENA,PEREZ,8848686561653790,11,424923.3184
46713,3206429217,ANA LUIS,LOPEZ,1664089073991170,6,311767.7305
46714,3639981991,SOFIA,LOPEZ CLAROS,6541793420430410,6,328699.2989
46715,7649996743,ELENA,QUISPE,5878410283707750,2,322.7022
46716,7249739460,ELENA RICARDO SOFIA,MAMANI,3949636576399480,8,118241.1916
46717,7751814474,SOFIA MARIA ANA,MENDOZA VARGAS,6979815515511600,3,282411.6684
46718,2965553190,LUIS RICARDO MARIA,LOPEZ,3094432326422550,5,340227.085
46719,1690750191,SOFIA ANA CARLOS,VARGAS,8940322620437170,9,184361.0511
46720,4904677318,LUIS RICARDO CARLOS,MENDOZA,6655845281117800,9,310917.5026
46721,4621291236,SOFIA LUIS,QUISPE MAMANI,5246529392325490,12,312154.5779
46722,3802566128,DIEGO LUCIA ANA,FLORES FLORES,1516647120030980,14,2618.6558
46723,7647732705,ELENA,VARGAS QUISPE,7390984144707370,7,268094.5786
46724,217104555,ANA,MARTINEZ QUISPE,8570173287823730,14,351324.1445
46725,1955895870,CARLOS MARIA,QUISPE,8128345852395340,4,134321.9292
46726,5316978653,JORGE RICARDO,LOPEZ GARCIA,3818720614693880,14,10638.6699
46727,2999236712,RICARDO LUCIA ANA,GARCIA,1983021666453360,6,387286.7377
46728,3540199085,JUAN ELENA JOSE,VARGAS,7253272964133960,3,41530.3561
46729,8623187028,MARIA MARIA MARIA,PEREZ,7195746064456870,9,442234.039
46730,9530467245,ANA JUAN,MENDOZA VARGAS,9674794491635880,1,190412.444
46731,2382494224,MARIA,CLAROS LOPEZ,861723906799439,4,395157.2399
46732,3089376551,CARLOS DIEGO DIEGO,MAMANI PEREZ,680412073633194,13,168064.1154
46733,725064263,JOSE,RODRIGUEZ,1069525969653470,7,482001.8875
46734,4224788297,JOSE JUAN,GARCIA,267063117822228,12,5588.7628
46735,5174506082,LUIS CARLOS,VARGAS,3977881303174890,10,358577.0314
46736,2795596359,MARIA CARLOS,CLAROS VARGAS,7870641685866960,11,172775.2647
46737,564259362,DIEGO,VARGAS VARGAS,963511221911337,4,473234.7624
46738,5067068964,MARIA,CLAROS RODRIGUEZ,3296279728193400,12,107201.4752
46739,8143573754,RICARDO JOSE JUAN,FLORES LOPEZ,3434295136615490,11,308289.2762
